REF_DATE,GEO,DGUID,Labour force characteristics,Gender,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884876,1.2.3.8.3.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884877,1.2.3.8.4.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062855,1.2.3.2.1.1,1292.3,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064934,1.2.3.2.1.2,1216.2,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884878,1.2.3.2.2.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884879,1.2.3.2.3.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884880,1.2.3.2.4.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 19 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062882,1.2.3.3.1.1,549.0,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064961,1.2.3.3.1.2,495.4,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 19 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884881,1.2.3.3.2.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 19 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884882,1.2.3.3.3.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,15 to 19 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884883,1.2.3.3.4.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,20 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062909,1.2.3.4.1.1,743.3,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,20 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064988,1.2.3.4.1.2,720.7,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,20 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884884,1.2.3.4.2.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,20 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884885,1.2.3.4.3.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,20 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884886,1.2.3.4.4.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062936,1.2.3.5.1.1,2573.1,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065015,1.2.3.5.1.2,2550.2,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884887,1.2.3.5.2.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884888,1.2.3.5.3.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884889,1.2.3.5.4.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 to 54 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062963,1.2.3.6.1.1,2222.6,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 to 54 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065042,1.2.3.6.1.2,2202.5,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 to 54 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884890,1.2.3.6.2.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884891,1.2.3.6.3.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884892,1.2.3.6.4.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062990,1.2.3.7.1.1,350.5,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065069,1.2.3.7.1.2,347.7,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884893,1.2.3.7.2.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884894,1.2.3.7.3.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884895,1.2.3.7.4.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884896,1.2.3.9.1.1,305.0,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v101884897,1.2.3.9.1.2,302.5,,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 to 64 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884898,1.2.3.9.2.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884900,1.2.3.9.3.1,,..,,,1
1976-01,Canada,2021A000011124,Labour force,Women+,55 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884902,1.2.3.9.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062811,1.3.1.1.1.1,9636.7,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 years and over,Estimate,Trend-cycle,Persons in thousands,428,thousands,3,v100304302,1.3.1.1.1.3,9667.7,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064890,1.3.1.1.1.2,9271.4,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884904,1.3.1.1.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884905,1.3.1.1.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884906,1.3.1.1.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v21581009,1.3.1.8.1.1,9465.6,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v21581010,1.3.1.8.1.2,9094.2,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 64 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884907,1.3.1.8.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884908,1.3.1.8.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884909,1.3.1.8.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062838,1.3.1.2.1.1,2499.6,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064917,1.3.1.2.1.2,2290.2,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884910,1.3.1.2.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884911,1.3.1.2.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884912,1.3.1.2.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 19 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062865,1.3.1.3.1.1,999.2,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064944,1.3.1.3.1.2,872.2,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 19 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884913,1.3.1.3.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 19 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884914,1.3.1.3.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,15 to 19 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884915,1.3.1.3.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,20 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062892,1.3.1.4.1.1,1500.4,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,20 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064971,1.3.1.4.1.2,1418.0,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,20 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884916,1.3.1.4.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,20 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884917,1.3.1.4.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,20 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884918,1.3.1.4.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062919,1.3.1.5.1.1,7137.0,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064998,1.3.1.5.1.2,6981.2,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884919,1.3.1.5.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884920,1.3.1.5.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884921,1.3.1.5.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 to 54 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062946,1.3.1.6.1.1,5999.3,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 to 54 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065025,1.3.1.6.1.2,5870.5,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 to 54 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884922,1.3.1.6.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884923,1.3.1.6.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884924,1.3.1.6.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062973,1.3.1.7.1.1,1137.7,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2065052,1.3.1.7.1.2,1110.8,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884925,1.3.1.7.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884926,1.3.1.7.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884927,1.3.1.7.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884928,1.3.1.9.1.1,955.6,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v101884929,1.3.1.9.1.2,933.6,,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 to 64 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884930,1.3.1.9.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884932,1.3.1.9.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Total - Gender,55 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884934,1.3.1.9.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 years and over,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062820,1.3.2.1.1.1,6085.3,,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 years and over,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064899,1.3.2.1.1.2,5825.4,,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 years and over,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884936,1.3.2.1.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884937,1.3.2.1.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884938,1.3.2.1.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 64 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v21581011,1.3.2.8.1.1,5961.9,,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 64 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v21581012,1.3.2.8.1.2,5692.1,,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 64 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884939,1.3.2.8.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884940,1.3.2.8.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884941,1.3.2.8.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 24 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062847,1.3.2.2.1.1,1351.7,,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 24 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064926,1.3.2.2.1.2,1215.8,,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884942,1.3.2.2.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884943,1.3.2.2.3.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884944,1.3.2.2.4.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 19 years,Estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v2062874,1.3.2.3.1.1,528.6,,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 19 years,Estimate,Unadjusted,Persons in thousands,428,thousands,3,v2064953,1.3.2.3.1.2,449.2,,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 19 years,Standard error of estimate,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884945,1.3.2.3.2.1,,..,,,1
1976-01,Canada,2021A000011124,Employment,Men+,15 to 19 years,Standard error of month-to-month change,Seasonally adjusted,Persons in thousands,428,thousands,3,v101884946,1.3.2.3.3.1,,..,,,1
